Combination,Accuracy,Precision,Recall,F1-score
"('Flex-Left-1',)",1.0,1.0,1.0,1.0
"('Flex-Left-3',)",1.0,1.0,1.0,1.0
"('Flex-Left-4',)",1.0,1.0,1.0,1.0
"('Flex-Right-5',)",1.0,1.0,1.0,1.0
"('Flex-Left-1', 'Flex-Right-3')",1.0,1.0,1.0,1.0
"('Flex-Right-2', 'Flex-Right-3')",1.0,1.0,1.0,1.0
"('Flex-Right-3', 'Flex-Left-5')",1.0,1.0,1.0,1.0
"('Flex-Right-3', 'Flex-Right-5')",1.0,1.0,1.0,1.0
"('Flex-Left-1', 'Flex-Right-3', 'Flex-Left-4')",1.0,1.0,1.0,1.0
"('Flex-Left-1', 'Flex-Right-3', 'Flex-Left-5')",1.0,1.0,1.0,1.0
"('Flex-Left-1', 'Flex-Right-3', 'Flex-Right-5')",1.0,1.0,1.0,1.0
"('Flex-Left-2', 'Flex-Right-2', 'Flex-Right-3')",1.0,1.0,1.0,1.0
"('Flex-Right-2', 'Flex-Right-3', 'Flex-Left-4')",1.0,1.0,1.0,1.0
"('Flex-Right-3', 'Flex-Left-4', 'Flex-Right-5')",1.0,1.0,1.0,1.0
"('Flex-Right-3', 'Flex-Left-5', 'Flex-Right-5')",1.0,1.0,1.0,1.0
"('Flex-Left-2',)",0.9972067039106145,0.9972604211431028,0.9972067039106145,0.9972089087382169
"('Flex-Left-5',)",0.9972067039106145,0.9972584316159736,0.9972067039106145,0.9972087594673805
"('Flex-Left-2', 'Flex-Right-3')",0.9972067039106145,0.9972496776966051,0.9972067039106145,0.9972042292296938
"('Flex-Left-1', 'Flex-Right-2', 'Flex-Right-3')",0.9972067039106145,0.9972510419437793,0.9972067039106145,0.9972068798662738
"('Flex-Left-2', 'Flex-Right-3', 'Flex-Left-4')",0.9972067039106145,0.9972604211431028,0.9972067039106145,0.9972089087382169
"('Flex-Left-1', 'Flex-Right-2', 'Flex-Right-3', 'Flex-Left-4')",0.9972067039106145,0.9972584316159736,0.9972067039106145,0.9972087594673805
"('Flex-Left-1', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Right-5')",0.9972067039106145,0.9972584316159736,0.9972067039106145,0.9972087594673805
"('Flex-Right-2',)",0.994413407821229,0.9946165566277297,0.994413407821229,0.9944207974934233
"('Flex-Left-1', 'Flex-Left-4')",0.994413407821229,0.9946165566277297,0.994413407821229,0.9944207974934233
"('Flex-Right-2', 'Flex-Left-3')",0.994413407821229,0.994624222620428,0.994413407821229,0.9944181198591665
"('Flex-Left-4', 'Flex-Right-5')",0.994413407821229,0.9946165566277297,0.994413407821229,0.9944207974934233
"('Flex-Right-3', 'Flex-Left-4', 'Flex-Left-5')",0.994413407821229,0.9945879888268156,0.994413407821229,0.994413407821229
"('Flex-Left-1', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Left-5')",0.994413407821229,0.9945188527590763,0.994413407821229,0.9944176682055975
"('Flex-Left-2', 'Flex-Right-2', 'Flex-Right-3', 'Flex-Left-4')",0.994413407821229,0.9945188527590763,0.994413407821229,0.9944176682055975
"('Flex-Left-1', 'Flex-Right-5')",0.9916201117318436,0.9918769777708325,0.9916201117318436,0.9916289163281861
"('Flex-Left-2', 'Flex-Right-4')",0.9916201117318436,0.9917131711627738,0.9916201117318436,0.9915992386937146
"('Flex-Left-3', 'Flex-Right-4')",0.9916201117318436,0.9918484099699184,0.9916201117318436,0.9916215266559918
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Right-3')",0.9916201117318436,0.9918702687294846,0.9916201117318436,0.9916269453017446
"('Flex-Left-2', 'Flex-Left-4')",0.9888268156424581,0.9890693066474009,0.9888268156424581,0.9888327557577817
"('Flex-Left-3', 'Flex-Left-4')",0.9888268156424581,0.9894307715536765,0.9888268156424581,0.9887824776092933
"('Flex-Left-2', 'Flex-Right-3', 'Flex-Left-5')",0.9888268156424581,0.9892249118448705,0.9888268156424581,0.9888056839410632
"('Flex-Left-3', 'Flex-Left-4', 'Flex-Right-4')",0.9888268156424581,0.989503978330794,0.9888268156424581,0.9888211839971166
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Right-2', 'Flex-Right-3')",0.9888268156424581,0.989128700345458,0.9888268156424581,0.9888133611933569
"('Flex-Right-2', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Left-4')",0.9888268156424581,0.989214168398373,0.9888268156424581,0.98880100443254
"('Flex-Right-1', 'Flex-Right-2', 'Position-Right')",0.9860335195530726,0.9865367151094059,0.9860335195530726,0.9860333981479588
"('Flex-Left-1', 'Flex-Left-2')",0.9832402234636871,0.9837059898512412,0.9832402234636871,0.9832256220383628
"('Flex-Right-3', 'Flex-Left-4')",0.9832402234636871,0.9846767757382283,0.9832402234636871,0.9831126490452764
"('Flex-Left-2', 'Flex-Right-3', 'Flex-Right-5')",0.9832402234636871,0.9842250393926372,0.9832402234636871,0.9831686693078793
"('Flex-Left-1', 'Flex-Left-5')",0.9804469273743017,0.9827281191806332,0.9804469273743017,0.9804869687722041
"('Flex-Right-2', 'Flex-Left-4')",0.9804469273743017,0.9827281191806332,0.9804469273743017,0.9804869687722041
"('Flex-Right-3', 'Position-Left')",0.9804469273743017,0.9812618478753715,0.9804469273743017,0.9803256430755855
"('Flex-Left-2', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Left-5')",0.9804469273743017,0.981313425790078,0.9804469273743017,0.9803319680470546
"('Flex-Right-2', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Right-5')",0.9804469273743017,0.9819774588916884,0.9804469273743017,0.9802811594883095
"('Flex-Right-3', 'Flex-Left-4', 'Flex-Left-5', 'Flex-Right-5')",0.9804469273743017,0.9816923508410209,0.9804469273743017,0.9803433694543818
"('Flex-Left-5', 'Flex-Right-5')",0.9776536312849162,0.9799348230912477,0.9776536312849162,0.9778349870100518
"('Flex-Right-2', 'Flex-Right-3', 'Flex-Left-5')",0.9748603351955307,0.9780470532693367,0.9748603351955307,0.9747602657646417
"('Flex-Left-2', 'Flex-Right-5')",0.9720670391061452,0.9740037533333623,0.9720670391061452,0.9720735425991598
"('Flex-Left-1', 'Flex-Left-4', 'Flex-Right-5')",0.9720670391061452,0.97650084242263,0.9720670391061452,0.97208744600335
"('Flex-Right-2', 'Flex-Left-3', 'Flex-Left-4')",0.9720670391061452,0.9745621231654751,0.9720670391061452,0.971850741403814
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Right-3', 'Flex-Left-4')",0.9720670391061452,0.9739595544007422,0.9720670391061452,0.9718432786416045
"('Flex-Right-3',)",0.9692737430167597,0.973780260707635,0.9692737430167597,0.9687106416013911
"('Flex-Left-2', 'Flex-Right-2', 'Flex-Right-3', 'Flex-Left-5')",0.9692737430167597,0.972454571321297,0.9692737430167597,0.9693162096534673
"('Flex-Left-2', 'Flex-Left-5')",0.9664804469273743,0.9693168325028289,0.9664804469273743,0.9664512304722609
"('Flex-Left-4', 'Flex-Left-5')",0.9664804469273743,0.9726686721100128,0.9664804469273743,0.9664510609953993
"('Flex-Left-2', 'Flex-Right-2')",0.9636871508379888,0.9708396817335365,0.9636871508379888,0.9636181604047983
"('Flex-Left-2', 'Flex-Left-4', 'Flex-Right-4')",0.9636871508379888,0.9670376056249848,0.9636871508379888,0.9633277002869033
"('Flex-Left-2', 'Flex-Right-2', 'Flex-Right-3', 'Flex-Right-5')",0.9636871508379888,0.965917390233658,0.9636871508379888,0.9632412382858356
"('Flex-Left-2', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Right-5')",0.9636871508379888,0.9686461685201295,0.9636871508379888,0.9633920280858755
"('Flex-Right-1', 'Flex-Right-2', 'Flex-Right-3', 'Position-Right')",0.9608938547486033,0.9654162041914673,0.9608938547486033,0.9611689701227911
"('Flex-Right-2', 'Flex-Right-5')",0.9581005586592178,0.9663257092278188,0.9581005586592178,0.9579819108567171
"('Flex-Right-1', 'Flex-Right-2', 'Flex-Right-3', 'Flex-Right-5', 'Position-Right')",0.9581005586592178,0.9632216014897579,0.9581005586592178,0.9576308466526972
"('Flex-Left-4', 'Flex-Right-4')",0.9553072625698324,0.9626972459080662,0.9553072625698324,0.9545434870496932
"('Flex-Right-2', 'Flex-Left-3', 'Flex-Right-3')",0.9553072625698324,0.9611229712420815,0.9553072625698324,0.9542335251115477
"('Flex-Left-1', 'Flex-Right-2')",0.952513966480447,0.9640462889066241,0.952513966480447,0.9521592037602394
"('Flex-Right-1', 'Flex-Right-4', 'Flex-Left-5', 'Position-Right')",0.952513966480447,0.9571071405224661,0.952513966480447,0.9527702879323598
"('Flex-Right-1', 'Flex-Right-2', 'Flex-Right-3', 'Flex-Left-5', 'Position-Right')",0.952513966480447,0.959190819526015,0.952513966480447,0.9523213002501462
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Right-4')",0.9497206703910615,0.9558274921475909,0.9497206703910615,0.9488408313641566
"('Flex-Left-1', 'Flex-Left-3', 'Flex-Right-4')",0.9497206703910615,0.9542034261061537,0.9497206703910615,0.9491578698439244
"('Flex-Left-1', 'Flex-Right-1', 'Flex-Right-2', 'Flex-Right-3', 'Position-Right')",0.9497206703910615,0.9567656086030512,0.9497206703910615,0.9483269399668156
"('Flex-Left-4', 'Position-Right')",0.946927374301676,0.9613328012769353,0.946927374301676,0.9469713579189138
"('Flex-Right-1', 'Flex-Left-5', 'Position-Right')",0.946927374301676,0.9544805555321494,0.946927374301676,0.9462208605006569
"('Flex-Right-1', 'Flex-Right-5', 'Position-Right')",0.946927374301676,0.9498047810914542,0.946927374301676,0.9464979909860284
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Left-4')",0.9441340782122905,0.9509704786698256,0.9441340782122905,0.9440645649510269
"('Flex-Left-1', 'Flex-Right-1', 'Flex-Right-2', 'Position-Right')",0.9441340782122905,0.9495014845404555,0.9441340782122905,0.9435256415015585
"('Flex-Right-1', 'Flex-Right-4', 'Flex-Right-5', 'Position-Right')",0.9441340782122905,0.949977035056345,0.9441340782122905,0.9442347484917317
"('Flex-Right-2', 'Flex-Right-3', 'Flex-Right-5')",0.9385474860335196,0.9546421920723597,0.9385474860335196,0.9368003222867342
"('Flex-Left-1', 'Flex-Right-3', 'Flex-Left-5', 'Flex-Right-5')",0.9385474860335196,0.944694823509878,0.9385474860335196,0.9369265530418589
"('Flex-Right-1', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Left-5', 'Position-Right')",0.9385474860335196,0.9495676915603921,0.9385474860335196,0.9395281548854564
"('Flex-Right-1', 'Flex-Right-2', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Left-5', 'Position-Right')",0.9357541899441341,0.9457664108694848,0.9357541899441341,0.9365084138336525
"('Flex-Left-1', 'Flex-Right-2', 'Flex-Left-3', 'Flex-Right-3')",0.9329608938547486,0.9489033598107305,0.9329608938547486,0.9287629021587331
"('Flex-Right-2', 'Flex-Right-3', 'Flex-Left-4', 'Position-Right')",0.9329608938547486,0.9482127741904278,0.9329608938547486,0.9326057597107232
"('Flex-Left-1', 'Flex-Left-3')",0.9301675977653632,0.9473376825242984,0.9301675977653632,0.9254940949604518
"('Flex-Right-1', 'Position-Right')",0.9301675977653632,0.9484925511730662,0.9301675977653632,0.9309766220948933
"('Flex-Right-3', 'Flex-Left-4', 'Position-Left')",0.9301675977653632,0.9498212235025215,0.9301675977653632,0.9288664170515625
"('Flex-Right-4',)",0.9273743016759777,0.947488427928825,0.9273743016759777,0.9247560275501155
"('Position-Right',)",0.9273743016759777,0.9518972647464268,0.9273743016759777,0.925146631355541
"('Flex-Left-1', 'Flex-Left-3', 'Flex-Right-3')",0.9273743016759777,0.9385967624137194,0.9273743016759777,0.9253970567815402
"('Flex-Left-1', 'Flex-Right-2', 'Flex-Right-3', 'Flex-Left-5')",0.9273743016759777,0.9422578604259139,0.9273743016759777,0.92309504877604
"('Flex-Right-1', 'Flex-Right-3', 'Flex-Left-5', 'Position-Right')",0.9273743016759777,0.9364150813513067,0.9273743016759777,0.9269261877216335
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Right-2', 'Flex-Right-3', 'Flex-Left-4')",0.9273743016759777,0.9433914240488053,0.9273743016759777,0.9270728131396853
"('Flex-Right-2', 'Flex-Left-4', 'Position-Right')",0.9245810055865922,0.9443049482375978,0.9245810055865922,0.9241979685017374
"('Flex-Left-3', 'Flex-Right-3', 'Flex-Left-4')",0.9245810055865922,0.9432087771415849,0.9245810055865922,0.920039629169757
"('Flex-Left-1', 'Flex-Left-3', 'Flex-Left-4', 'Flex-Right-4')",0.9217877094972067,0.9350687978481276,0.9217877094972067,0.9193136166780239
"('Flex-Right-2', 'Position-Right')",0.9189944134078212,0.9467669529369551,0.9189944134078212,0.9159680163298295
"('Flex-Left-2', 'Flex-Right-4', 'Flex-Right-5')",0.9189944134078212,0.9317160949258523,0.9189944134078212,0.9125404934614266
"('Flex-Left-2', 'Flex-Right-3', 'Flex-Left-5', 'Flex-Right-5')",0.9189944134078212,0.9413925098282641,0.9189944134078212,0.9149985981324024
"('Flex-Right-1', 'Flex-Right-3', 'Flex-Right-5', 'Position-Right')",0.9134078212290503,0.923678334946386,0.9134078212290503,0.9115829221431062
"('Flex-Right-2', 'Flex-Left-5')",0.9106145251396648,0.9442655274400263,0.9106145251396648,0.9060804793134158
"('Flex-Left-1', 'Flex-Right-1', 'Position-Right')",0.9078212290502793,0.9338896516368257,0.9078212290502793,0.9011345268605072
"('Flex-Left-2', 'Flex-Left-4', 'Flex-Right-5')",0.9078212290502793,0.9277974708525625,0.9078212290502793,0.905746156974161
"('Flex-Right-1', 'Flex-Left-4', 'Flex-Left-5', 'Position-Right')",0.9078212290502793,0.9275461968199399,0.9078212290502793,0.9095081223054222
"('Flex-Right-1', 'Flex-Right-2', 'Flex-Right-5', 'Position-Right')",0.9050279329608939,0.924080944472006,0.9050279329608939,0.9037140161499526
"('Flex-Left-3', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Left-5')",0.9050279329608939,0.9332812496770608,0.9050279329608939,0.895060527795451
"('Flex-Left-2', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Left-5', 'Flex-Right-5')",0.9022346368715084,0.9239428127946431,0.9022346368715084,0.900346425124957
"('Flex-Left-1', 'Flex-Right-2', 'Flex-Left-3')",0.8994413407821229,0.9266788756116646,0.8994413407821229,0.8890341221494773
"('Flex-Left-1', 'Flex-Right-2', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Right-5')",0.8966480446927374,0.9278502326124618,0.8966480446927374,0.8850146956292209
"('Flex-Left-1', 'Flex-Right-2', 'Flex-Right-3', 'Flex-Right-5')",0.8938547486033519,0.9293934530614892,0.8938547486033519,0.8849583318541061
"('Flex-Left-1', 'Flex-Right-4')",0.8910614525139665,0.9297870125679992,0.8910614525139665,0.8790937301013299
"('Flex-Left-3', 'Flex-Left-5')",0.8910614525139665,0.9214638080236912,0.8910614525139665,0.872415897909567
"('Flex-Left-1', 'Flex-Left-4', 'Flex-Right-4')",0.8910614525139665,0.9243327975699381,0.8910614525139665,0.8772069697287804
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Right-3', 'Flex-Left-5')",0.8910614525139665,0.9244625021161335,0.8910614525139665,0.8824935504237936
"('Flex-Left-1', 'Flex-Right-3', 'Flex-Left-4', 'Position-Right')",0.8910614525139665,0.9328700890923969,0.8910614525139665,0.8924958758375933
"('Flex-Left-2', 'Flex-Right-4', 'Flex-Left-5')",0.888268156424581,0.9220431243731082,0.888268156424581,0.8747356740298505
"('Flex-Left-1', 'Flex-Left-4', 'Flex-Left-5')",0.8854748603351955,0.9318661463512999,0.8854748603351955,0.8762868761689263
"('Flex-Left-2', 'Flex-Right-2', 'Flex-Left-4')",0.8854748603351955,0.9335709094477964,0.8854748603351955,0.8768967564194432
"('Flex-Left-3', 'Flex-Right-3', 'Flex-Left-5')",0.8854748603351955,0.9093110726137538,0.8854748603351955,0.8740267223621884
"('Flex-Right-1', 'Flex-Right-2', 'Flex-Left-3', 'Flex-Right-4')",0.8854748603351955,0.9155129139340944,0.8854748603351955,0.8666281047918452
"('Flex-Right-1', 'Flex-Right-4', 'Position-Right')",0.88268156424581,0.9300668295081703,0.88268156424581,0.8839618961669216
"('Flex-Left-1', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Left-4')",0.88268156424581,0.9153774916977194,0.88268156424581,0.8707530859558307
"('Flex-Left-2', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Right-4')",0.88268156424581,0.9237678670197872,0.88268156424581,0.872571168218127
"('Flex-Left-2', 'Flex-Left-4', 'Flex-Right-4', 'Flex-Right-5')",0.88268156424581,0.9172083490850029,0.88268156424581,0.8755687379199535
"('Flex-Left-1', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Left-5', 'Flex-Right-5')",0.88268156424581,0.9103940517980782,0.88268156424581,0.8789222131065706
"('Flex-Left-1', 'Flex-Right-2', 'Flex-Left-4')",0.8798882681564246,0.9336883147113593,0.8798882681564246,0.8668386240177147
"('Flex-Left-1', 'Flex-Left-3', 'Flex-Left-4')",0.8798882681564246,0.9208342516553752,0.8798882681564246,0.8629614434380148
"('Flex-Right-2', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Left-5')",0.8798882681564246,0.9076109382935501,0.8798882681564246,0.8601006757140325
"('Flex-Left-3', 'Flex-Right-3')",0.8770949720670391,0.923754216295984,0.8770949720670391,0.8480201259334754
"('Flex-Right-3', 'Flex-Left-4', 'Position-Right')",0.8770949720670391,0.9111152440289274,0.8770949720670391,0.8724928249031743
"('Flex-Left-1', 'Position-Right')",0.8743016759776536,0.9332227653631285,0.8743016759776536,0.8638446851836883
"('Flex-Right-1', 'Flex-Right-2', 'Flex-Left-3')",0.8743016759776536,0.9170588540311041,0.8743016759776536,0.8435738897649043
"('Flex-Right-2', 'Flex-Left-4', 'Flex-Right-5')",0.8743016759776536,0.9320202941511799,0.8743016759776536,0.8589567118226875
"('Flex-Left-3', 'Flex-Left-4', 'Flex-Left-5')",0.8743016759776536,0.9185529554244638,0.8743016759776536,0.8525059807917211
"('Flex-Left-1', 'Flex-Right-1', 'Flex-Right-3', 'Position-Right')",0.8743016759776536,0.9071295733346951,0.8743016759776536,0.8669374644874507
"('Flex-Right-2', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Left-5')",0.8743016759776536,0.9053537883651632,0.8743016759776536,0.856983069834594
"('Flex-Right-1', 'Flex-Right-2', 'Flex-Left-4', 'Position-Right')",0.8715083798882681,0.918052480229571,0.8715083798882681,0.8670051760469422
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Left-5')",0.8715083798882681,0.908407118513053,0.8715083798882681,0.8606904415879674
"('Flex-Right-1', 'Flex-Right-2', 'Flex-Left-5', 'Position-Right')",0.8687150837988827,0.902651819353994,0.8687150837988827,0.8650733012781125
"('Flex-Left-1', 'Flex-Right-2', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Left-4')",0.8687150837988827,0.9180068294411263,0.8687150837988827,0.8417996578685518
"('Flex-Left-3', 'Flex-Right-5')",0.8659217877094972,0.9105837199171818,0.8659217877094972,0.832198996034786
"('Flex-Left-1', 'Flex-Left-4', 'Position-Right')",0.8659217877094972,0.9214140438824513,0.8659217877094972,0.8659000915596634
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Right-3', 'Flex-Right-5')",0.8659217877094972,0.9170861760012795,0.8659217877094972,0.841973488775036
"('Flex-Right-1', 'Flex-Right-3', 'Flex-Left-5', 'Flex-Right-5', 'Position-Right')",0.8659217877094972,0.9155570109996878,0.8659217877094972,0.8533111666827302
"('Flex-Left-4', 'Flex-Left-5', 'Flex-Right-5')",0.8631284916201117,0.9288804907437834,0.8631284916201117,0.8486554671097261
"('Flex-Left-1', 'Flex-Right-1', 'Flex-Right-4', 'Position-Right')",0.8631284916201117,0.9220493038928793,0.8631284916201117,0.8499162049398069
"('Flex-Left-2', 'Flex-Right-2', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Right-5')",0.8603351955307262,0.9042706061601888,0.8603351955307262,0.8550970024320378
"('Flex-Right-2', 'Flex-Left-3', 'Flex-Left-5')",0.8575418994413407,0.8937769361782547,0.8575418994413407,0.829929090796559
"('Flex-Left-1', 'Flex-Right-2', 'Flex-Right-3', 'Flex-Left-4', 'Position-Right')",0.8575418994413407,0.8972842233434278,0.8575418994413407,0.8552158897109382
"('Flex-Right-1', 'Flex-Left-3')",0.8547486033519553,0.8977608317930017,0.8547486033519553,0.8144910890972706
"('Flex-Right-1', 'Flex-Left-3', 'Flex-Right-4')",0.8547486033519553,0.8954948931954722,0.8547486033519553,0.8192480876052062
"('Flex-Right-2', 'Flex-Left-3', 'Flex-Right-5')",0.8547486033519553,0.8986838322033852,0.8547486033519553,0.8149469561058683
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Left-4', 'Flex-Right-4')",0.8547486033519553,0.9009294186213208,0.8547486033519553,0.8487929255650762
"('Flex-Left-4', 'Flex-Right-5', 'Position-Right')",0.8519553072625698,0.9213387905790341,0.8519553072625698,0.8248479662627889
"('Flex-Left-2', 'Position-Right')",0.8491620111731844,0.900280351457521,0.8491620111731844,0.8262722560897547
"('Flex-Right-1', 'Flex-Left-5', 'Flex-Right-5', 'Position-Right')",0.8491620111731844,0.9012231172626893,0.8491620111731844,0.8349203344331702
"('Flex-Left-2', 'Flex-Right-2', 'Flex-Right-3', 'Position-Right')",0.8491620111731844,0.8958976168807596,0.8491620111731844,0.8183029302427367
"('Flex-Left-5', 'Position-Right')",0.8463687150837989,0.9239942656143774,0.8463687150837989,0.8134231740023831
"('Flex-Right-5', 'Position-Right')",0.8463687150837989,0.9260830610308844,0.8463687150837989,0.8075797873990921
"('Flex-Left-1', 'Flex-Right-3', 'Position-Right')",0.8463687150837989,0.8999458937863274,0.8463687150837989,0.8379584485001048
"('Flex-Left-2', 'Flex-Left-3', 'Flex-Right-4')",0.8463687150837989,0.9103711454527847,0.8463687150837989,0.8165401314151497
"('Flex-Left-2', 'Flex-Left-4', 'Flex-Left-5')",0.8463687150837989,0.9114121938509641,0.8463687150837989,0.8309288615768432
"('Flex-Right-1', 'Flex-Right-2', 'Flex-Left-3', 'Flex-Left-4')",0.8463687150837989,0.7695981257884303,0.8463687150837989,0.7960286978627966
"('Flex-Right-2', 'Flex-Right-3', 'Flex-Left-5', 'Flex-Right-5')",0.8463687150837989,0.9093788116068605,0.8463687150837989,0.8142464041691668
"('Flex-Right-3', 'Flex-Left-4', 'Flex-Right-5', 'Position-Right')",0.8463687150837989,0.9045932308166418,0.8463687150837989,0.8268524455597921
"('Flex-Left-2', 'Flex-Right-3', 'Position-Right')",0.8435754189944135,0.8877258252018558,0.8435754189944135,0.8256303685510754
"('Flex-Right-2', 'Flex-Left-3', 'Flex-Right-4')",0.8435754189944135,0.913898548386123,0.8435754189944135,0.8085950072452642
"('Flex-Right-2', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Left-5')",0.8435754189944135,0.913898548386123,0.8435754189944135,0.8085950072452642
"('Flex-Left-1', 'Flex-Right-2', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Left-5')",0.8435754189944135,0.8946642988953211,0.8435754189944135,0.8010916008829068
"('Flex-Left-3', 'Flex-Left-4', 'Flex-Right-5')",0.840782122905028,0.9084316159735154,0.840782122905028,0.7931901234036854
"('Flex-Left-1', 'Flex-Right-1', 'Flex-Right-5', 'Position-Right')",0.840782122905028,0.8705432498067018,0.840782122905028,0.8283241231140507
"('Flex-Right-1', 'Flex-Right-3', 'Flex-Left-5', 'Flex-Right-5')",0.840782122905028,0.7549917844232664,0.840782122905028,0.7867473255858777
"('Flex-Right-1', 'Flex-Right-2', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Left-5')",0.840782122905028,0.7681923258787062,0.840782122905028,0.7920517893947517
"('Flex-Right-2', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Right-5')",0.840782122905028,0.9066194171393306,0.840782122905028,0.7925084810071729
"('Flex-Left-2', 'Flex-Left-3')",0.8379888268156425,0.9114001396648045,0.8379888268156425,0.7886947727896442
"('Flex-Right-4', 'Flex-Right-5')",0.8379888268156425,0.9162942271880818,0.8379888268156425,0.7966848793664437
"('Flex-Left-1', 'Flex-Left-2', 'Flex-Right-2')",0.8379888268156425,0.9163737578345336,0.8379888268156425,0.8063601888803362
"('Flex-Right-2', 'Flex-Left-3', 'Position-Right')",0.8379888268156425,0.7372751008981295,0.8379888268156425,0.7763841140237788
"('Flex-Left-1', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Right-5')",0.8379888268156425,0.7457105044329667,0.8379888268156425,0.7793833261710357
"('Flex-Right-2', 'Flex-Left-3', 'Flex-Left-4', 'Flex-Right-4')",0.8379888268156425,0.9123296661290223,0.8379888268156425,0.7984246057570156
"('Flex-Left-1', 'Flex-Right-2', 'Flex-Right-5')",0.835195530726257,0.9179101545655778,0.835195530726257,0.7991275499669064
"('Flex-Left-2', 'Flex-Right-2', 'Flex-Right-4')",0.835195530726257,0.8906511722293846,0.835195530726257,0.7852280473884132
"('Flex-Left-3', 'Flex-Right-4', 'Flex-Left-5')",0.835195530726257,0.8775040164585617,0.835195530726257,0.8224582301826522
"('Flex-Left-3', 'Flex-Right-5', 'Position-Right')",0.835195530726257,0.7410528320880062,0.835195530726257,0.7762077397981237
"('Flex-Right-1', 'Flex-Right-2', 'Flex-Right-3', 'Flex-Right-5')",0.835195530726257,0.9183020579668624,0.835195530726257,0.7984809340733513
"('Flex-Left-2', 'Flex-Right-2', 'Flex-Left-3', 'Flex-Right-3')",0.835195530726257,0.7485600450391928,0.835195530726257,0.7786097601896784
"('Flex-Left-3', 'Flex-Right-3', 'Flex-Left-5', 'Flex-Right-5')",0.835195530726257,0.9086498173614096,0.835195530726257,0.7819978065895128
"('Flex-Left-3', 'Flex-Left-4', 'Flex-Right-4', 'Flex-Right-5')",0.835195530726257,0.8882109735044061,0.835195530726257,0.8109820254086233
"('Flex-Right-1', 'Flex-Right-2', 'Flex-Right-3', 'Flex-Left-4', 'Position-Right')",0.835195530726257,0.9021900714638145,0.835195530726257,0.8265672556841371
"('Flex-Left-3', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Left-5', 'Flex-Right-5')",0.835195530726257,0.908658571280778,0.835195530726257,0.782001979193746
"('Position-Left',)",0.8324022346368715,0.9172675363251942,0.8324022346368715,0.7939395627346704
"('Flex-Right-3', 'Position-Right')",0.8324022346368715,0.8755691817308643,0.8324022346368715,0.8101071899963228
"('Flex-Left-3', 'Flex-Left-5', 'Flex-Right-5')",0.8324022346368715,0.7420102157048447,0.8324022346368715,0.7744734410321771
"('Flex-Left-1', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Left-5')",0.8324022346368715,0.7392358339984038,0.8324022346368715,0.7733431263790331
"('Flex-Right-1', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Left-5')",0.8324022346368715,0.7751633368052268,0.8324022346368715,0.7887572592576235
"('Flex-Left-2', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Right-5')",0.8324022346368715,0.7477438762354963,0.8324022346368715,0.7765114874220013
"('Flex-Left-1', 'Flex-Left-3', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Right-5')",0.8324022346368715,0.7439078192395232,0.8324022346368715,0.7751298176328306
"('Flex-Right-1', 'Flex-Right-3', 'Flex-Right-4', 'Flex-Left-5', 'Position-Right')",0.8324022346368715,0.9010884740938503,0.8324022346368715,0.8340830720846896
"('Flex-Left-2', 'Flex-Right-2', 'Flex-Right-3', 'Flex-Left-4', 'Flex-Left-5')",0.8324022346368715,0.9172675363251942,0.8324022346368715,0.7971325076529777
